 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.20 
1560876430.83
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 134	  78	 130	  81	 137	  88	 134	
 409.6	 164	 266	 154	 258	 161	 273	 174	 267	
 819.2	 326	 530	 308	 514	 321	 543	 346	 532	
1638.4	 652	1060	 615	1028	 643	1087	 693	1065	
3276.8	1303	2120	1230	2057	1285	2174	1386	2130	
