 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.81 
1560594414.22
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  78	 129	  81	 137	  87	 134	
 409.6	 164	 266	 155	 258	 161	 273	 174	 267	
 819.2	 327	 532	 309	 516	 323	 546	 348	 534	
1638.4	 654	1063	 618	1031	 645	1090	 696	1067	
3276.8	1304	2120	1232	2055	1285	2173	1387	2128	
