 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
6.92 
1563511107.86
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  17	  10	  16	  10	  17	  11	  16	
  51.2	  21	  33	  20	  32	  20	  34	  21	  32	
 102.4	  42	  65	  40	  63	  40	  67	  42	  63	
 204.8	  84	 129	  81	 127	  79	 133	  84	 126	
 409.6	 167	 257	 161	 253	 158	 266	 168	 252	
 819.2	 334	 514	 320	 505	 316	 532	 336	 504	
1638.4	 666	1025	 639	1007	 630	1061	 671	1005	
3276.8	1330	2048	1276	2012	1258	2120	1339	2008	
