 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.72 
1560704143.37
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  20	  34	  22	  32	
 102.4	  43	  65	  42	  65	  41	  68	  44	  65	
 204.8	  86	 130	  83	 129	  81	 135	  87	 129	
 409.6	 171	 260	 164	 256	 161	 269	 172	 256	
 819.2	 341	 520	 328	 513	 322	 538	 345	 513	
1638.4	 682	1039	 655	1024	 642	1075	 688	1024	
3276.8	1361	2074	1309	2045	1282	2146	1374	2044	
