 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.78 
1555398076.13
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  79	 128	  81	 135	  87	 132	
 409.6	 167	 264	 159	 257	 162	 270	 175	 264	
 819.2	 334	 527	 317	 513	 324	 538	 349	 528	
1638.4	 664	1049	 630	1022	 644	1071	 694	1049	
3276.8	1329	2098	1261	2044	1290	2144	1390	2101	
