 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.43 
1562766047.24
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  39	  64	  37	  63	  38	  65	  41	  65	
 204.8	  78	 128	  74	 125	  75	 131	  82	 129	
 409.6	 156	 255	 147	 249	 150	 260	 164	 257	
 819.2	 310	 509	 292	 497	 299	 519	 327	 512	
1638.4	 619	1016	 582	 993	 597	1035	 653	1023	
3276.8	1236	2028	1162	1982	1190	2066	1302	2040	
