 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.21 
1563894813.68
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  32	
 102.4	  39	  64	  37	  62	  38	  65	  41	  64	
 204.8	  77	 128	  73	 125	  75	 130	  82	 128	
 409.6	 154	 255	 145	 249	 149	 260	 163	 257	
 819.2	 308	 508	 288	 496	 298	 518	 325	 512	
1638.4	 616	1017	 577	 993	 596	1037	 652	1025	
3276.8	1229	2031	1152	1983	1189	2071	1302	2046	
