 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.47 
1557539201.78
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  79	 128	  81	 135	  87	 132	
 409.6	 165	 263	 157	 256	 161	 269	 174	 264	
 819.2	 331	 528	 314	 513	 323	 540	 348	 530	
1638.4	 661	1054	 627	1025	 646	1079	 695	1058	
3276.8	1314	2095	1245	2037	1282	2142	1380	2100	
