 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.51 
1564630311.78
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  40	  66	  42	  69	  44	  68	
 204.8	  83	 133	  79	 131	  82	 138	  87	 134	
 409.6	 166	 266	 157	 261	 165	 275	 174	 269	
 819.2	 332	 532	 313	 522	 329	 549	 348	 537	
1638.4	 663	1063	 625	1043	 656	1097	 695	1072	
3276.8	1323	2124	1248	2082	1311	2191	1387	2141	
