 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.06 
1561754132.55
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  22	  34	  20	  33	  21	  35	  22	  34	
 102.4	  43	  67	  41	  66	  42	  69	  45	  68	
 204.8	  85	 134	  81	 132	  84	 139	  89	 136	
 409.6	 170	 268	 161	 263	 167	 277	 177	 270	
 819.2	 339	 536	 321	 525	 333	 552	 353	 540	
1638.4	 675	1067	 639	1047	 664	1100	 703	1076	
3276.8	1348	2132	1276	2092	1327	2198	1404	2149	
