 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.92 
1560804017.02
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 134	  78	 130	  81	 137	  88	 134	
 409.6	 164	 266	 155	 259	 162	 273	 175	 268	
 819.2	 328	 532	 309	 517	 323	 546	 349	 535	
1638.4	 653	1061	 616	1030	 644	1089	 694	1066	
3276.8	1304	2120	1231	2057	1286	2174	1386	2129	
