 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.10 
1554555028.56
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  68	  44	  66	
 204.8	  83	 132	  80	 128	  81	 134	  88	 132	
 409.6	 167	 263	 159	 257	 161	 268	 175	 264	
 819.2	 332	 524	 316	 512	 321	 535	 349	 526	
1638.4	 663	1047	 632	1023	 642	1069	 697	1051	
3276.8	1324	2093	1262	2043	1282	2135	1391	2099	
