 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.65 
1562480400.82
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  19	  32	  20	  34	  22	  34	
 102.4	  41	  66	  38	  64	  40	  68	  43	  67	
 204.8	  81	 132	  76	 128	  80	 135	  86	 133	
 409.6	 161	 264	 152	 256	 159	 271	 172	 265	
 819.2	 321	 526	 302	 511	 317	 539	 343	 528	
1638.4	 641	1052	 604	1020	 634	1077	 685	1056	
3276.8	1280	2101	1205	2038	1265	2152	1367	2108	
