 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
32.73 
1557305408.32
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  20	  34	  22	  34	
 102.4	  42	  66	  40	  65	  40	  67	  43	  67	
 204.8	  83	 131	  79	 129	  79	 134	  87	 133	
 409.6	 165	 262	 157	 256	 157	 267	 172	 265	
 819.2	 330	 522	 314	 512	 314	 532	 344	 528	
1638.4	 658	1043	 626	1023	 627	1064	 687	1055	
3276.8	1316	2085	1252	2044	1253	2126	1373	2108	
