 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.05 
1560065982.37
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  38	  63	  38	  66	  42	  65	
 204.8	  80	 128	  76	 126	  76	 131	  83	 129	
 409.6	 159	 256	 151	 251	 152	 261	 166	 257	
 819.2	 319	 512	 301	 501	 304	 521	 332	 515	
1638.4	 635	1021	 601	 999	 606	1039	 662	1026	
3276.8	1269	2042	1200	1998	1211	2077	1323	2051	
