 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.24 
1558600833.4
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  33	  22	  33	
 102.4	  41	  65	  39	  64	  39	  67	  43	  66	
 204.8	  82	 130	  78	 128	  78	 133	  85	 132	
 409.6	 163	 260	 155	 255	 155	 265	 170	 263	
 819.2	 325	 520	 309	 509	 311	 530	 340	 525	
1638.4	 650	1038	 617	1017	 620	1058	 680	1049	
3276.8	1298	2075	1233	2032	1239	2116	1358	2096	
