 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
32.02 
1557803426.43
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  78	 128	  81	 135	  87	 132	
 409.6	 165	 263	 156	 255	 161	 269	 173	 264	
 819.2	 330	 526	 312	 511	 322	 538	 347	 528	
1638.4	 658	1049	 623	1020	 642	1073	 691	1053	
3276.8	1317	2099	1247	2041	1285	2147	1383	2107	
