 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.65 
1560380608.25
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  65	  41	  69	  44	  67	
 204.8	  83	 133	  78	 130	  81	 137	  87	 134	
 409.6	 165	 267	 156	 259	 162	 273	 175	 268	
 819.2	 329	 533	 311	 517	 324	 547	 350	 536	
1638.4	 655	1062	 619	1030	 645	1088	 695	1066	
3276.8	1307	2120	1235	2057	1287	2174	1388	2128	
