 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.39 
1555441167.14
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  33	  20	  34	  22	  33	
 102.4	  42	  66	  40	  64	  40	  67	  44	  66	
 204.8	  83	 131	  80	 129	  79	 133	  87	 132	
 409.6	 166	 261	 159	 257	 158	 266	 173	 264	
 819.2	 332	 522	 317	 513	 315	 532	 346	 528	
1638.4	 663	1043	 632	1024	 629	1063	 691	1055	
3276.8	1324	2084	1262	2045	1256	2123	1378	2106	
