 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
8.72 
1563876218.17
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  33	  20	  32	  20	  34	  21	  32	
 102.4	  42	  65	  40	  63	  40	  67	  42	  63	
 204.8	  84	 129	  80	 127	  79	 133	  84	 126	
 409.6	 167	 257	 160	 252	 158	 266	 168	 252	
 819.2	 332	 512	 319	 503	 315	 530	 335	 502	
1638.4	 665	1026	 639	1008	 631	1062	 671	1006	
3276.8	1326	2046	1273	2010	1258	2118	1337	2006	
