 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.21 
1564120521.36
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  40	  66	  42	  69	  44	  67	
 204.8	  83	 133	  79	 131	  82	 137	  87	 134	
 409.6	 167	 267	 157	 261	 165	 275	 175	 269	
 819.2	 333	 532	 314	 522	 329	 549	 348	 536	
1638.4	 664	1062	 626	1042	 657	1096	 695	1070	
3276.8	1326	2123	1252	2081	1312	2189	1388	2139	
