 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.78 
1556208563.2
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  81	 135	  88	 133	
 409.6	 168	 265	 159	 258	 163	 271	 176	 266	
 819.2	 334	 529	 317	 515	 325	 541	 351	 531	
1638.4	 665	1052	 631	1024	 646	1076	 697	1055	
3276.8	1329	2103	1261	2048	1292	2151	1393	2110	
