 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.04 
1565257903.98
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  33	
 102.4	  40	  66	  37	  64	  40	  67	  43	  66	
 204.8	  79	 132	  75	 128	  79	 135	  86	 133	
 409.6	 158	 263	 149	 255	 158	 270	 171	 265	
 819.2	 315	 525	 296	 509	 314	 539	 340	 528	
1638.4	 629	1048	 591	1017	 628	1075	 678	1054	
3276.8	1248	2082	1173	2019	1246	2134	1346	2090	
