 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
15.81 
1561720514.66
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  17	  11	  17	  11	  18	  11	  17	
  51.2	  22	  34	  21	  33	  21	  35	  23	  34	
 102.4	  43	  68	  41	  66	  42	  70	  45	  68	
 204.8	  85	 135	  81	 132	  84	 139	  89	 136	
 409.6	 170	 269	 161	 263	 167	 277	 177	 271	
 819.2	 339	 536	 321	 526	 334	 553	 353	 541	
1638.4	 677	1071	 641	1051	 666	1104	 705	1080	
3276.8	1354	2141	1281	2100	1332	2207	1409	2159	
