 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.76 
1560663333.86
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  65	  41	  69	  44	  67	
 204.8	  83	 134	  78	 130	  81	 137	  88	 134	
 409.6	 164	 266	 155	 258	 162	 273	 174	 267	
 819.2	 327	 532	 309	 516	 323	 545	 348	 534	
1638.4	 653	1061	 617	1029	 644	1087	 694	1065	
3276.8	1307	2124	1235	2060	1288	2178	1389	2133	
