 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.66 
1555231990.51
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  43	  67	  40	  65	  41	  68	  45	  67	
 204.8	  85	 133	  80	 130	  82	 136	  89	 134	
 409.6	 168	 265	 160	 259	 163	 271	 177	 266	
 819.2	 336	 530	 320	 517	 327	 542	 353	 533	
1638.4	 671	1059	 638	1033	 652	1083	 704	1064	
3276.8	1335	2106	1268	2053	1295	2153	1399	2113	
