 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.32 
1563386349.98
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  81	 133	  76	 129	  80	 137	  87	 134	
 409.6	 160	 265	 151	 257	 160	 272	 172	 266	
 819.2	 321	 530	 303	 515	 320	 545	 346	 534	
1638.4	 641	1058	 604	1027	 638	1087	 689	1065	
3276.8	1277	2111	1204	2047	1271	2167	1372	2122	
