 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.18 
1554307400.49
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  42	  66	  40	  64	  40	  67	  44	  66	
 204.8	  83	 131	  79	 129	  80	 134	  87	 132	
 409.6	 164	 262	 157	 256	 159	 266	 174	 262	
 819.2	 328	 522	 314	 511	 316	 532	 346	 524	
1638.4	 653	1041	 625	1019	 631	1060	 690	1044	
3276.8	1309	2087	1253	2042	1264	2125	1383	2093	
