 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.94 
1556691119.85
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  42	  66	  40	  64	  40	  67	  42	  66	
 204.8	  83	 131	  79	 129	  79	 134	  87	 133	
 409.6	 166	 261	 158	 256	 158	 267	 172	 264	
 819.2	 331	 522	 315	 512	 314	 532	 344	 528	
1638.4	 659	1041	 627	1021	 627	1062	 687	1052	
3276.8	1316	2080	1253	2039	1252	2120	1370	2101	
