 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.48 
1563794796.33
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  80	 132	  75	 128	  80	 135	  86	 133	
 409.6	 160	 264	 150	 256	 159	 270	 171	 265	
 819.2	 317	 524	 299	 508	 316	 538	 340	 526	
1638.4	 637	1054	 600	1022	 634	1081	 685	1059	
3276.8	1271	2103	1197	2040	1266	2158	1367	2113	
