 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
6.60 
1562834461.18
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  20	  34	  22	  32	
 102.4	  43	  65	  41	  64	  40	  67	  43	  64	
 204.8	  85	 129	  81	 127	  80	 134	  85	 127	
 409.6	 169	 259	 162	 254	 160	 268	 170	 254	
 819.2	 336	 516	 323	 507	 318	 534	 339	 507	
1638.4	 672	1031	 645	1013	 635	1067	 676	1012	
3276.8	1340	2057	1286	2022	1266	2129	1348	2019	
