 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.85 
1554365992.49
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  42	  66	  40	  64	  40	  67	  44	  66	
 204.8	  83	 131	  79	 128	  80	 133	  87	 131	
 409.6	 165	 261	 157	 255	 159	 266	 173	 262	
 819.2	 330	 524	 316	 512	 319	 534	 348	 526	
1638.4	 659	1046	 630	1023	 638	1066	 695	1050	
3276.8	1312	2082	1254	2036	1268	2122	1382	2089	
