 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.49 
1560313081.19
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   6	   8	
  25.6	  10	  16	  10	  16	  10	  17	  11	  16	
  51.2	  20	  32	  19	  32	  19	  33	  21	  33	
 102.4	  40	  64	  38	  63	  38	  65	  42	  65	
 204.8	  80	 128	  75	 125	  76	 130	  83	 129	
 409.6	 159	 256	 150	 250	 152	 260	 166	 257	
 819.2	 317	 510	 299	 499	 303	 519	 330	 513	
1638.4	 633	1019	 597	 996	 604	1037	 660	1024	
3276.8	1264	2036	1192	1991	1207	2072	1317	2046	
