 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.25 
1555664190.15
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 129	  82	 136	  88	 133	
 409.6	 168	 265	 159	 258	 163	 271	 176	 266	
 819.2	 333	 527	 316	 513	 324	 538	 349	 528	
1638.4	 666	1053	 633	1025	 647	1076	 698	1056	
3276.8	1330	2103	1263	2048	1292	2149	1393	2108	
