 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
4.68 
1560986158.44
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  12	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  22	  35	  22	  36	  24	  36	
 102.4	  45	  70	  43	  69	  44	  72	  47	  71	
 204.8	  90	 140	  86	 137	  87	 144	  94	 142	
 409.6	 179	 279	 171	 274	 174	 288	 188	 284	
 819.2	 356	 557	 340	 546	 347	 575	 376	 566	
1638.4	 712	1112	 680	1090	 693	1148	 750	1130	
3276.8	1420	2219	1356	2176	1382	2289	1496	2254	
