 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
33.30 
1557859660.78
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  33	  20	  32	  20	  34	  22	  33	
 102.4	  41	  66	  39	  64	  40	  67	  43	  66	
 204.8	  83	 131	  78	 128	  79	 133	  86	 132	
 409.6	 164	 261	 156	 256	 157	 266	 172	 264	
 819.2	 327	 521	 311	 510	 313	 531	 342	 526	
1638.4	 655	1041	 622	1020	 625	1062	 684	1052	
3276.8	1306	2078	1242	2037	1247	2119	1365	2100	
