 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
28.86 
1555110786.55
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  22	  34	  20	  33	  21	  34	  22	  34	
 102.4	  43	  67	  40	  65	  41	  68	  45	  67	
 204.8	  84	 133	  80	 130	  82	 136	  89	 133	
 409.6	 168	 264	 159	 258	 163	 270	 176	 265	
 819.2	 334	 528	 318	 514	 325	 539	 351	 530	
1638.4	 668	1054	 635	1027	 648	1077	 700	1057	
3276.8	1335	2107	1269	2054	1296	2153	1399	2114	
