 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.47 
1554984925.56
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  33	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  82	 135	  88	 133	
 409.6	 168	 264	 159	 258	 163	 270	 176	 265	
 819.2	 334	 528	 318	 514	 325	 539	 351	 529	
1638.4	 667	1053	 634	1027	 647	1076	 700	1056	
3276.8	1331	2101	1266	2048	1292	2147	1395	2107	
