 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.05 
1563063468.16
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  18	  11	  17	
  51.2	  21	  34	  19	  33	  20	  34	  22	  34	
 102.4	  41	  67	  38	  65	  40	  68	  44	  67	
 204.8	  81	 133	  76	 129	  81	 137	  87	 134	
 409.6	 161	 266	 152	 258	 160	 273	 173	 267	
 819.2	 322	 530	 303	 515	 320	 545	 346	 533	
1638.4	 642	1058	 605	1026	 638	1086	 689	1064	
3276.8	1280	2109	1206	2046	1271	2164	1373	2119	
