 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
4.03 
1559852002.39
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  22	  35	  21	  34	  22	  36	  24	  35	
 102.4	  44	  69	  42	  68	  43	  71	  47	  70	
 204.8	  88	 138	  84	 136	  85	 142	  93	 140	
 409.6	 175	 275	 169	 271	 169	 283	 186	 280	
 819.2	 350	 549	 336	 541	 338	 564	 371	 558	
1638.4	 698	1097	 671	1081	 674	1128	 741	1115	
3276.8	1395	2193	1341	2161	1347	2253	1480	2228	
