 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
18.84 
1560065273.51
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  68	  40	  66	  41	  69	  45	  68	
 204.8	  83	 135	  79	 131	  82	 138	  88	 135	
 409.6	 166	 269	 157	 261	 164	 276	 176	 270	
 819.2	 331	 536	 314	 520	 326	 550	 352	 539	
1638.4	 661	1069	 626	1037	 651	1097	 701	1075	
3276.8	1320	2134	1248	2071	1299	2190	1399	2145	
