 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.39 
1556949649.71
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  64	  41	  68	  44	  66	
 204.8	  84	 133	  79	 129	  82	 136	  88	 133	
 409.6	 166	 264	 158	 256	 162	 270	 174	 265	
 819.2	 331	 526	 314	 512	 323	 538	 348	 528	
1638.4	 661	1051	 627	1021	 645	1074	 694	1053	
3276.8	1324	2105	1256	2046	1291	2152	1390	2111	
