 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
9.10 
1562160598.45
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   6	   8	   5	   9	   6	   8	
  25.6	  11	  17	  11	  16	  10	  17	  11	  16	
  51.2	  22	  33	  21	  32	  20	  34	  22	  32	
 102.4	  43	  65	  41	  64	  40	  68	  43	  64	
 204.8	  85	 130	  82	 128	  80	 135	  86	 128	
 409.6	 170	 260	 163	 256	 160	 269	 171	 256	
 819.2	 339	 519	 325	 511	 320	 538	 342	 511	
1638.4	 677	1036	 650	1016	 639	1073	 683	1020	
3276.8	1349	2067	1296	2033	1274	2140	1360	2033	
