 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
4.53 
1559930680.29
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  11	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  22	  34	  22	  36	  24	  35	
 102.4	  44	  69	  43	  68	  43	  71	  47	  70	
 204.8	  89	 138	  85	 136	  86	 143	  94	 141	
 409.6	 177	 276	 169	 272	 171	 284	 187	 280	
 819.2	 352	 551	 338	 542	 341	 567	 373	 560	
1638.4	 703	1101	 675	1083	 681	1132	 744	1118	
3276.8	1405	2199	1347	2164	1359	2262	1486	2233	
