 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.16 
1564849525.09
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  40	  66	  41	  69	  44	  68	
 204.8	  83	 133	  78	 131	  82	 137	  87	 134	
 409.6	 166	 266	 156	 261	 164	 275	 174	 268	
 819.2	 330	 531	 311	 520	 327	 547	 346	 535	
1638.4	 660	1061	 622	1040	 654	1094	 692	1069	
3276.8	1318	2120	1243	2079	1306	2186	1383	2137	
