 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.15 
1566030320.15
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   4	   3	   4	
  12.8	   5	   8	   5	   8	   5	   9	   5	   8	
  25.6	  10	  16	   9	  16	  10	  17	  10	  16	
  51.2	  20	  32	  18	  31	  19	  33	  21	  32	
 102.4	  38	  64	  36	  62	  37	  65	  41	  64	
 204.8	  76	 127	  71	 124	  74	 129	  81	 128	
 409.6	 152	 253	 142	 247	 148	 258	 161	 255	
 819.2	 304	 506	 283	 494	 295	 515	 322	 509	
1638.4	 606	1011	 566	 986	 589	1030	 643	1017	
3276.8	1211	2018	1130	1969	1176	2056	1284	2030	
