 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.20 
1560680236.53
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  78	 130	  81	 137	  88	 134	
 409.6	 164	 266	 155	 258	 162	 273	 174	 268	
 819.2	 328	 533	 310	 517	 324	 547	 349	 536	
1638.4	 654	1063	 618	1031	 645	1089	 695	1067	
3276.8	1308	2125	1236	2061	1290	2179	1390	2135	
