 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
16.21 
1566250851.79
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  18	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  42	  67	  39	  65	  41	  69	  44	  67	
 204.8	  82	 133	  78	 130	  82	 137	  87	 134	
 409.6	 164	 266	 155	 260	 164	 274	 173	 268	
 819.2	 328	 530	 309	 520	 326	 547	 345	 534	
1638.4	 655	1060	 618	1039	 652	1094	 690	1069	
3276.8	1307	2115	1233	2074	1301	2183	1377	2132	
