 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.37 
1561764430.58
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  41	  67	  39	  65	  41	  68	  44	  67	
 204.8	  82	 133	  77	 129	  81	 136	  87	 134	
 409.6	 163	 266	 153	 258	 161	 273	 174	 267	
 819.2	 323	 528	 304	 512	 319	 541	 344	 529	
1638.4	 644	1054	 607	1022	 637	1080	 688	1057	
3276.8	1289	2110	1216	2046	1275	2163	1375	2118	
