 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
10.37 
1565634147.74
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   4	   3	   4	   3	   5	   3	   4	
  12.8	   6	   8	   5	   8	   5	   9	   6	   8	
  25.6	  11	  16	  10	  16	  10	  17	  11	  16	
  51.2	  21	  32	  20	  32	  20	  34	  21	  32	
 102.4	  42	  64	  40	  63	  40	  67	  42	  63	
 204.8	  83	 128	  79	 126	  79	 133	  84	 126	
 409.6	 164	 255	 157	 250	 156	 264	 166	 250	
 819.2	 328	 509	 314	 500	 312	 528	 332	 500	
1638.4	 654	1017	 627	 998	 622	1054	 662	 997	
3276.8	1306	2032	1252	1994	1242	2105	1322	1992	
