 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
4.38 
1559976018.72
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   5	   3	   5	   3	   5	
  12.8	   6	   9	   6	   9	   6	   9	   6	   9	
  25.6	  12	  18	  11	  17	  11	  18	  12	  18	
  51.2	  23	  35	  22	  34	  22	  36	  24	  34	
 102.4	  45	  69	  43	  68	  43	  71	  47	  71	
 204.8	  89	 139	  85	 136	  86	 143	  94	 141	
 409.6	 177	 277	 170	 272	 172	 285	 187	 281	
 819.2	 354	 553	 339	 544	 342	 569	 374	 562	
1638.4	 706	1103	 676	1085	 683	1135	 747	1121	
3276.8	1409	2203	1350	2167	1363	2266	1490	2237	
