 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.15 
1560618575.5
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  35	  22	  34	
 102.4	  41	  67	  39	  65	  41	  68	  44	  67	
 204.8	  82	 133	  78	 129	  81	 136	  87	 133	
 409.6	 164	 265	 154	 257	 161	 272	 174	 266	
 819.2	 327	 530	 308	 514	 322	 544	 347	 532	
1638.4	 652	1060	 616	1028	 643	1086	 693	1064	
3276.8	1305	2122	1234	2058	1288	2176	1388	2131	
