 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
15.47 
1560183669.04
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 131	  83	 136	  88	 134	
 409.6	 168	 264	 160	 260	 164	 271	 175	 266	
 819.2	 335	 528	 319	 519	 328	 542	 349	 531	
1638.4	 669	1054	 637	1037	 655	1083	 696	1061	
3276.8	1334	2104	1270	2069	1307	2160	1388	2116	
