 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.85 
1557278678.75
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  79	 129	  81	 135	  88	 133	
 409.6	 166	 268	 157	 256	 162	 269	 174	 264	
 819.2	 332	 528	 315	 513	 324	 540	 349	 530	
1638.4	 663	1054	 628	1025	 646	1078	 696	1058	
3276.8	1323	2104	1254	2046	1290	2152	1390	2111	
