 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.70 
1562017174.84
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  16	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  34	  22	  34	
 102.4	  41	  67	  39	  65	  40	  68	  44	  67	
 204.8	  81	 132	  76	 128	  80	 136	  86	 133	
 409.6	 162	 264	 152	 256	 160	 271	 172	 265	
 819.2	 322	 527	 304	 511	 318	 540	 343	 529	
1638.4	 646	1057	 609	1026	 639	1085	 690	1062	
3276.8	1290	2112	1216	2048	1277	2166	1377	2121	
