 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
14.36 
1560009877.67
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   4	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 130	  82	 135	  87	 133	
 409.6	 167	 264	 159	 260	 164	 271	 174	 265	
 819.2	 334	 526	 318	 518	 326	 540	 347	 529	
1638.4	 666	1051	 635	1035	 652	1079	 694	1057	
3276.8	1330	2098	1267	2065	1301	2153	1384	2110	
