 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
21.50 
1564173172.5
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  66	
 204.8	  80	 132	  75	 128	  79	 135	  86	 132	
 409.6	 158	 262	 149	 254	 158	 269	 170	 264	
 819.2	 317	 527	 298	 511	 316	 541	 342	 529	
1638.4	 632	1050	 595	1019	 631	1078	 681	1056	
3276.8	1260	2094	1186	2031	1258	2149	1359	2104	
