 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.73 
1555249725.48
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  22	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 132	  80	 129	  81	 135	  88	 133	
 409.6	 168	 264	 159	 258	 163	 270	 176	 265	
 819.2	 336	 530	 319	 517	 326	 542	 353	 533	
1638.4	 668	1054	 634	1027	 648	1077	 701	1057	
3276.8	1338	2113	1272	2060	1300	2160	1405	2121	
