 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
20.48 
1564958412.83
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   5	   9	   5	   8	   5	   9	   6	   9	
  25.6	  10	  17	  10	  16	  10	  17	  11	  17	
  51.2	  20	  33	  19	  32	  20	  34	  22	  34	
 102.4	  40	  66	  38	  64	  40	  68	  43	  67	
 204.8	  80	 132	  75	 128	  79	 136	  86	 133	
 409.6	 159	 263	 149	 255	 158	 270	 171	 265	
 819.2	 315	 524	 296	 508	 314	 537	 339	 526	
1638.4	 628	1046	 591	1014	 627	1072	 677	1050	
3276.8	1260	2098	1185	2034	1257	2152	1359	2108	
