 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
30.25 
1555960461.21
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  33	  20	  33	  21	  34	  22	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  66	
 204.8	  84	 132	  80	 129	  81	 135	  88	 133	
 409.6	 168	 265	 159	 258	 163	 271	 176	 266	
 819.2	 334	 527	 317	 513	 324	 539	 349	 528	
1638.4	 667	1055	 634	1028	 649	1079	 700	1058	
3276.8	1334	2110	1268	2055	1297	2157	1400	2117	
