 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
19.05 
1562758207.33
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  10	  17	  11	  17	
  51.2	  21	  34	  20	  33	  20	  34	  22	  34	
 102.4	  41	  67	  38	  65	  40	  68	  44	  67	
 204.8	  81	 133	  76	 129	  80	 137	  87	 134	
 409.6	 162	 265	 152	 257	 160	 272	 173	 267	
 819.2	 321	 528	 303	 512	 318	 542	 344	 530	
1638.4	 641	1055	 604	1023	 635	1081	 686	1059	
3276.8	1280	2107	1207	2043	1269	2160	1370	2115	
