 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
29.80 
1555182302.5
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   9	   6	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  22	  34	  20	  33	  21	  34	  23	  34	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  80	 129	  82	 136	  88	 133	
 409.6	 168	 265	 160	 258	 163	 271	 176	 266	
 819.2	 335	 529	 319	 515	 325	 540	 352	 531	
1638.4	 670	1058	 637	1032	 651	1082	 704	1063	
3276.8	1339	2114	1273	2061	1301	2161	1405	2122	
