 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.08 
1557069444.11
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   5	   9	   6	   9	
  25.6	  11	  17	  10	  17	  11	  17	  11	  17	
  51.2	  21	  34	  20	  33	  21	  34	  22	  34	
 102.4	  42	  67	  40	  65	  41	  68	  44	  67	
 204.8	  84	 133	  79	 129	  82	 136	  88	 133	
 409.6	 167	 265	 158	 257	 163	 271	 175	 266	
 819.2	 332	 528	 315	 513	 324	 540	 349	 530	
1638.4	 662	1051	 628	1023	 645	1075	 694	1055	
3276.8	1322	2100	1254	2043	1288	2147	1387	2107	
