 T_NTC(C) 	GlobalTime(s)  DoseRange(Mrad)
31.70 
1557417789.83
GlobDur	R0	R1	R2	R3	R4	R5	R6	R7 
   6.4	   3	   5	   3	   4	   3	   5	   3	   5	
  12.8	   6	   9	   5	   8	   6	   9	   6	   9	
  25.6	  11	  17	  10	  16	  11	  17	  11	  17	
  51.2	  21	  33	  20	  32	  21	  34	  22	  33	
 102.4	  42	  66	  40	  65	  41	  68	  44	  67	
 204.8	  83	 132	  79	 129	  81	 135	  84	 133	
 409.6	 166	 264	 157	 257	 162	 270	 174	 265	
 819.2	 331	 527	 314	 512	 323	 539	 348	 529	
1638.4	 660	1051	 625	1021	 640	1074	 693	1054	
3276.8	1316	2096	1247	2037	1283	2142	1380	2101	
